tract_home1;tract_home2;nr_social_ties
14000US25009204600;14000US25025120600;1
14000US25009204600;14000US25025170300;1
14000US25009204600;14000US25025170601;1
14000US25009204600;14000US25025981502;1
14000US25009204600;14000US33017080202;1
14000US25009204701;14000US25009202102;2
14000US25009204701;14000US25009203301;1
14000US25009204701;14000US25009203302;1
14000US25009204701;14000US25009204101;7
14000US25009204701;14000US25009204102;6
14000US25009204701;14000US25009204200;14
14000US25009204701;14000US25009204300;2
14000US25009204701;14000US25009204400;1
14000US25009204701;14000US25009204500;4
14000US25009204701;14000US25009204701;16
14000US25009204701;14000US25009204702;13
14000US25009204701;14000US25009205100;2
14000US25009204701;14000US25009205200;4
14000US25009204701;14000US25009205300;1
14000US25009204701;14000US25009205500;4
14000US25009204701;14000US25009205600;1
14000US25009204701;14000US25009205700;2
14000US25009204701;14000US25009205800;2
14000US25009204701;14000US25009205900;2
14000US25009204701;14000US25009206000;1
14000US25009204701;14000US25009206100;1
14000US25009204701;14000US25009206200;1
14000US25009204701;14000US25009206300;1
14000US25009204701;14000US25009206500;1
14000US25009204701;14000US25009206600;1
14000US25009204701;14000US25009206800;1
14000US25009204701;14000US25009206900;2
14000US25009204701;14000US25009207000;1
14000US25009204701;14000US25009207100;1
14000US25009204701;14000US25009208200;1
14000US25009204701;14000US25009208300;1
14000US25009204701;14000US25009208400;2
14000US25009204701;14000US25009210100;1
14000US25009204701;14000US25009210300;3
14000US25009204701;14000US25009210400;3
14000US25009204701;14000US25009210500;2
14000US25009204701;14000US25009210600;1
14000US25009204701;14000US25009210700;5
14000US25009204701;14000US25009210800;1
14000US25009204701;14000US25009210900;1
14000US25009204701;14000US25009211200;1
14000US25009204701;14000US25009211401;3
14000US25009204701;14000US25009211402;3
14000US25009204701;14000US25009212100;3
14000US25009204701;14000US25009213100;1
14000US25009204701;14000US25009217100;2
14000US25009204701;14000US25009217201;3
14000US25009204701;14000US25009217300;1
14000US25009204701;14000US25009217400;1
14000US25009204701;14000US25009217500;1
14000US25009204701;14000US25009221500;1
14000US25009204701;14000US25009253100;1
14000US25009204701;14000US25009260301;1
14000US25009204701;14000US25017324101;1
14000US25009204701;14000US25017330100;2
14000US25009204701;14000US25017336300;1
14000US25009204701;14000US25017342202;1
14000US25009204701;14000US25017351404;1
14000US25009204701;14000US25017368400;1
14000US25009204701;14000US25017369000;1
14000US25009204701;14000US25017373200;1
14000US25009204701;14000US25017373700;1
14000US25009204701;14000US25017374500;1
14000US25009204701;14000US25021416102;1
14000US25009204701;14000US25021419400;1
14000US25009204701;14000US25023523202;1
14000US25009204701;14000US25025000703;1
14000US25009204701;14000US25025000802;2
14000US25009204701;14000US25025010204;1
14000US25009204701;14000US25025020200;1
14000US25009204701;14000US25025020302;1
14000US25009204701;14000US25025020303;1
14000US25009204701;14000US25025070101;2
14000US25009204701;14000US25025101002;1
14000US25009204701;14000US25025101102;1
14000US25009204701;14000US25025160502;2
14000US25009204701;14000US25025180200;1
14000US25009204701;14000US25025180400;1
14000US25009204701;14000US33017080204;1
14000US25009204701;14000US33017087000;1
14000US25009204702;14000US25009202102;1
14000US25009204702;14000US25009204101;1
14000US25009204702;14000US25009204102;4
14000US25009204702;14000US25009204200;5
14000US25009204702;14000US25009204300;1
14000US25009204702;14000US25009204500;1
14000US25009204702;14000US25009204600;1
14000US25009204702;14000US25009204701;13
14000US25009204702;14000US25009205100;2
14000US25009204702;14000US25009206200;1
14000US25009204702;14000US25009206900;1
14000US25009204702;14000US25009207100;1
14000US25009204702;14000US25009208101;1
14000US25009204702;14000US25009210500;1
14000US25009204702;14000US25009217100;2
14000US25009204702;14000US25009267101;1
14000US25009204702;14000US25017324101;1
14000US25009204702;14000US25021400300;1
14000US25009204702;14000US25021403500;1
14000US25009204702;14000US25023561200;1
14000US25009204702;14000US25025070101;1
14000US25009204702;14000US25025070700;1
14000US25009204702;14000US25025140300;1
14000US25009204702;14000US25025170300;1
14000US25009204702;14000US25025980300;1
14000US25009204702;14000US25025981201;1
14000US25009204702;14000US25025981300;1
14000US25009204702;14000US33015100100;2
14000US25009204702;14000US33015100200;2
14000US25009205100;14000US25009203301;2
14000US25009205100;14000US25009204101;1
14000US25009205100;14000US25009204300;1
14000US25009205100;14000US25009204600;1
14000US25009205100;14000US25009204701;2
14000US25009205100;14000US25009204702;2
14000US25009205100;14000US25009205200;2
14000US25009205100;14000US25009205400;2
14000US25009205100;14000US25009205600;4
14000US25009205100;14000US25009205800;1
14000US25009205100;14000US25009205900;1
14000US25009205100;14000US25009206000;1
14000US25009205100;14000US25009206400;2
14000US25009205100;14000US25009206600;2
14000US25009205100;14000US25009206900;1
14000US25009205100;14000US25009207000;1
14000US25009205100;14000US25009207100;1
14000US25009205100;14000US25009208200;1
14000US25009205100;14000US25009210600;2
14000US25009205100;14000US25009211200;1
14000US25009205100;14000US25009217100;1
14000US25009205100;14000US25009253100;1
14000US25009205100;14000US25009261101;1
14000US25009205100;14000US25017353101;1
14000US25009205100;14000US25025000504;1
14000US25009205100;14000US25025000802;1
14000US25009205100;14000US25025040200;1
14000US25009205100;14000US25025081300;1
14000US25009205100;14000US25025090700;1
14000US25009205100;14000US25025091900;1
14000US25009205100;14000US25025981300;1
14000US25009205100;14000US33015104101;1
14000US25009205200;14000US25009201100;2
14000US25009205200;14000US25009202102;3
14000US25009205200;14000US25009202200;1
14000US25009205200;14000US25009203302;1
14000US25009205200;14000US25009204101;1
14000US25009205200;14000US25009204200;2
14000US25009205200;14000US25009204300;1
14000US25009205200;14000US25009204500;3
14000US25009205200;14000US25009204600;2
14000US25009205200;14000US25009204701;4
14000US25009205200;14000US25009205100;2
14000US25009205200;14000US25009205200;8
14000US25009205200;14000US25009205300;1
14000US25009205200;14000US25009205400;4
14000US25009205200;14000US25009205500;6
14000US25009205200;14000US25009205600;2
14000US25009205200;14000US25009205700;1
14000US25009205200;14000US25009205800;4
14000US25009205200;14000US25009205900;6
14000US25009205200;14000US25009206000;3
14000US25009205200;14000US25009206100;3
14000US25009205200;14000US25009206200;3
14000US25009205200;14000US25009206300;5
14000US25009205200;14000US25009206400;5
14000US25009205200;14000US25009206500;1
14000US25009205200;14000US25009206600;6
14000US25009205200;14000US25009206800;3
14000US25009205200;14000US25009206900;4
14000US25009205200;14000US25009207000;1
14000US25009205200;14000US25009207100;7
14000US25009205200;14000US25009208200;2
14000US25009205200;14000US25009208300;2
14000US25009205200;14000US25009208400;2
14000US25009205200;14000US25009209100;1
14000US25009205200;14000US25009210300;1
14000US25009205200;14000US25009210400;1
14000US25009205200;14000US25009210600;1
14000US25009205200;14000US25009210800;1
14000US25009205200;14000US25009211200;2
14000US25009205200;14000US25009211300;1
14000US25009205200;14000US25009211401;1
14000US25009205200;14000US25009211402;1
14000US25009205200;14000US25009212100;1
14000US25009205200;14000US25009214100;1
14000US25009205200;14000US25009217300;1
14000US25009205200;14000US25009221902;1
14000US25009205200;14000US25009250800;2
14000US25009205200;14000US25009252101;1
14000US25009205200;14000US25009260301;1
14000US25009205200;14000US25009260402;2
14000US25009205200;14000US25009260600;1
14000US25009205200;14000US25009260900;2
14000US25009205200;14000US25017330200;1
14000US25009205200;14000US25017333502;1
14000US25009205200;14000US25017339400;1
14000US25009205200;14000US25017342101;1
14000US25009205200;14000US25017351100;1
14000US25009205200;14000US25017383502;2
14000US25009205200;14000US25021402101;1
14000US25009205200;14000US25021416102;2
14000US25009205200;14000US25023511302;2
14000US25009205200;14000US25025000802;1
14000US25009205200;14000US25025020200;1
14000US25009205200;14000US25025020302;1
14000US25009205200;14000US25025020303;1
14000US25009205200;14000US25025050101;1
14000US25009205200;14000US25025050901;2
14000US25009205200;14000US25025070101;1
14000US25009205200;14000US25025081400;1
14000US25009205200;14000US25025081900;1
14000US25009205200;14000US25025090100;1
14000US25009205200;14000US25025090901;1
14000US25009205200;14000US25025091900;1
14000US25009205200;14000US25025120301;1
14000US25009205200;14000US25025140105;1
14000US25009205200;14000US25025160200;1
14000US25009205200;14000US25025170300;1
14000US25009205200;14000US25025170601;1
14000US25009205200;14000US25025180101;1
14000US25009205200;14000US25025980300;1
14000US25009205300;14000US25009204300;2
14000US25009205300;14000US25009204701;1
14000US25009205300;14000US25009205200;1
14000US25009205300;14000US25009205700;1
14000US25009205300;14000US25009205800;1
14000US25009205300;14000US25009206200;1
14000US25009205300;14000US25009206400;3
14000US25009205300;14000US25009207100;1
14000US25009205300;14000US25009208200;1
14000US25009205300;14000US25009208400;1
14000US25009205300;14000US25009210300;1
14000US25009205300;14000US25009210700;1
14000US25009205300;14000US25009210900;1
14000US25009205300;14000US25009217100;1
14000US25009205300;14000US25009217400;1
14000US25009205300;14000US25009260402;1
14000US25009205300;14000US25009261101;1
14000US25009205300;14000US25017333600;1
14000US25009205300;14000US25017334300;1
14000US25009205300;14000US25017334400;1
14000US25009205300;14000US25017335100;1
14000US25009205300;14000US25017335200;3
14000US25009205300;14000US25017335302;2
14000US25009205300;14000US25017335400;1
14000US25009205300;14000US25017336401;1
14000US25009205300;14000US25017337201;1
14000US25009205300;14000US25017339200;1
14000US25009205300;14000US25017341700;1
14000US25009205300;14000US25017341902;1
14000US25009205300;14000US25017342101;1
14000US25009205300;14000US25017373300;1
14000US25009205300;14000US25021402101;1
14000US25009205300;14000US25023503101;1
14000US25009205300;14000US25025010404;1
14000US25009205300;14000US25025010500;1
14000US25009205300;14000US25025010702;1
14000US25009205300;14000US25025020101;1
14000US25009205300;14000US25025020303;1
14000US25009205300;14000US25025050101;1
14000US25009205300;14000US25025070600;1
14000US25009205300;14000US25025071101;1
14000US25009205300;14000US25025081800;1
14000US25009205300;14000US25025090200;2
14000US25009205300;14000US25025091100;1
14000US25009205300;14000US25025092300;1
14000US25009205300;14000US25025110103;1
14000US25009205300;14000US25025110502;1
14000US25009205300;14000US25025130402;1
14000US25009205300;14000US25025140300;1
14000US25009205300;14000US25025170502;1
14000US25009205300;14000US25025981700;1
14000US25009205300;14000US33017080202;1
14000US25009205300;14000US33017083001;1
14000US25009205400;14000US25009204300;1
14000US25009205400;14000US25009205100;2
14000US25009205400;14000US25009205200;4
14000US25009205400;14000US25009205400;4
14000US25009205400;14000US25009205500;2
14000US25009205400;14000US25009205600;3
14000US25009205400;14000US25009205800;1
14000US25009205400;14000US25009205900;7
14000US25009205400;14000US25009206000;3
14000US25009205400;14000US25009206100;2
14000US25009205400;14000US25009206200;1
14000US25009205400;14000US25009206300;2
14000US25009205400;14000US25009206400;3
14000US25009205400;14000US25009207000;1
14000US25009205400;14000US25009207100;6
14000US25009205400;14000US25009208300;1
14000US25009205400;14000US25009208400;1
14000US25009205400;14000US25009210100;2
14000US25009205400;14000US25009210200;1
14000US25009205400;14000US25009210400;1
14000US25009205400;14000US25009210500;2
14000US25009205400;14000US25009210600;2
14000US25009205400;14000US25009211300;1
14000US25009205400;14000US25009212100;1
14000US25009205400;14000US25009217300;1
14000US25009205400;14000US25009253100;1
14000US25009205400;14000US25017341500;1
14000US25009205400;14000US25017341700;1
14000US25009205400;14000US25017342101;1
14000US25009205400;14000US25017353800;1
14000US25009205400;14000US25021416200;1
14000US25009205400;14000US25025010300;2
14000US25009205400;14000US25025170300;2
14000US25009205400;14000US25025981502;1
14000US25009205500;14000US25009201100;1
14000US25009205500;14000US25009202200;1
14000US25009205500;14000US25009203100;1
14000US25009205500;14000US25009204500;1
14000US25009205500;14000US25009204701;4
14000US25009205500;14000US25009205200;6
14000US25009205500;14000US25009205400;2
14000US25009205500;14000US25009205500;4
14000US25009205500;14000US25009205600;1
14000US25009205500;14000US25009205700;1
14000US25009205500;14000US25009205800;1
14000US25009205500;14000US25009205900;7
14000US25009205500;14000US25009206000;6
14000US25009205500;14000US25009206300;2
14000US25009205500;14000US25009206400;3
14000US25009205500;14000US25009206500;1
14000US25009205500;14000US25009206800;1
14000US25009205500;14000US25009207100;3
14000US25009205500;14000US25009208200;3
14000US25009205500;14000US25009208400;1
14000US25009205500;14000US25009210300;1
14000US25009205500;14000US25009210400;4
14000US25009205500;14000US25009210600;1
14000US25009205500;14000US25009210800;2
14000US25009205500;14000US25009211300;1
14000US25009205500;14000US25009217300;2
14000US25009205500;14000US25009217400;1
14000US25009205500;14000US25009223300;1
14000US25009205500;14000US25009250800;1
14000US25009205500;14000US25017310100;1
14000US25009205500;14000US25017310500;1
14000US25009205500;14000US25017315401;1
14000US25009205500;14000US25017322300;1
14000US25009205500;14000US25017330100;1
14000US25009205500;14000US25017335100;1
14000US25009205500;14000US25017335200;1
